,Species,Country.of.Origin,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Total.Cup.Points,Cluster,FlavorCluster,Country_Group,Processing_Group,Variety_Group
480,Arabica,Brazil,Yellow Bourbon,Pulped natural / honey,7.58,7.58,7.58,7.5,7.67,7.58,10.0,10.0,10.0,0.11,83.08,2,コク・バランス系,Brazil,ハニー,Yellow Bourbon
481,Arabica,Brazil,Yellow Bourbon,Natural / Dry,7.33,7.67,7.67,7.33,7.75,7.42,10.0,10.0,10.0,0.0,83.08,2,コク・バランス系,Brazil,ナチュラル,Yellow Bourbon
482,Arabica,Taiwan,Typica,Natural / Dry,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,0.0,83.08,1,酸味系,Taiwan,ナチュラル,Typica
483,Arabica,Brazil,Mundo Novo,Natural / Dry,7.42,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,0.11,83.08,2,コク・バランス系,Brazil,ナチュラル,Mundo Novo
484,Arabica,Brazil,Bourbon,Washed / Wet,7.58,7.83,7.67,7.42,7.42,7.5,10.0,10.0,10.0,0.0,83.08,2,コク・バランス系,Brazil,ウォッシュド,Bourbon
485,Arabica,Costa Rica,Catuai,Washed / Wet,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,0.1,83.08,1,酸味系,Costa Rica,ウォッシュド,Catuai
486,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.33,7.75,7.58,7.33,7.83,7.67,10.0,10.0,10.0,0.12,83.08,2,コク・バランス系,United States (Hawaii),ナチュラル,Hawaiian Kona
487,Arabica,Taiwan,Typica,Other,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,83.08,0,香り系,Taiwan,その他,Typica
488,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.83,7.83,7.33,7.17,7.75,7.67,10.0,10.0,10.0,0.1,83.08,3,丸み系,United States (Hawaii),ナチュラル,Hawaiian Kona
489,Arabica,Mexico,Other,Washed / Wet,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.1,83.08,1,酸味系,Mexico,ウォッシュド,Other
490,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,0.0,83.08,2,コク・バランス系,United States (Hawaii),ナチュラル,Hawaiian Kona
491,Arabica,United States (Hawaii),Hawaiian Kona,Washed / Wet,7.33,7.58,7.58,7.92,7.67,7.58,10.0,10.0,10.0,0.12,83.08,2,コク・バランス系,United States (Hawaii),ウォッシュド,Hawaiian Kona
492,Arabica,Colombia,Caturra,,7.33,7.33,7.33,7.58,7.25,8.08,10.0,10.0,10.0,0.01,83.08,3,丸み系,Colombia,その他,Caturra
493,Arabica,Colombia,,,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,0.08,83.08,3,丸み系,Colombia,その他,その他
494,Arabica,Indonesia,,,7.67,7.58,7.5,7.58,7.67,7.58,10.0,10.0,10.0,0.0,83.08,1,酸味系,その他,その他,その他
495,Arabica,Guatemala,,,7.92,7.67,7.67,7.25,7.83,7.67,9.33,10.0,10.0,0.02,83.08,0,香り系,Guatemala,その他,その他
496,Arabica,Brazil,Bourbon,Natural / Dry,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,0.0,83.0,2,コク・バランス系,Brazil,ナチュラル,Bourbon
497,Arabica,Brazil,Bourbon,Natural / Dry,7.5,7.58,7.58,7.67,7.58,7.5,10.0,10.0,10.0,0.11,83.0,2,コク・バランス系,Brazil,ナチュラル,Bourbon
498,Arabica,Brazil,Bourbon,Natural / Dry,7.5,7.67,7.58,7.67,7.58,7.42,10.0,10.0,10.0,0.11,83.0,1,酸味系,Brazil,ナチュラル,Bourbon
499,Arabica,Uganda,Bourbon,Washed / Wet,7.67,7.58,7.42,7.42,7.83,7.5,10.0,10.0,10.0,0.12,83.0,1,酸味系,Uganda,ウォッシュド,Bourbon
500,Arabica,Uganda,Bourbon,Natural / Dry,7.67,7.67,7.5,7.58,7.42,7.5,10.0,10.0,10.0,0.12,83.0,0,香り系,Uganda,ナチュラル,Bourbon
501,Arabica,Colombia,,,7.67,7.67,7.33,7.67,7.5,7.58,10.0,10.0,10.0,0.11,83.0,1,酸味系,Colombia,その他,その他
502,Arabica,Vietnam,Caturra,Other,7.75,7.67,7.58,7.58,7.42,7.67,9.33,10.0,10.0,0.0,83.0,0,香り系,その他,その他,Caturra
503,Arabica,Guatemala,Catuai,Washed / Wet,7.67,7.75,7.33,7.92,7.42,7.5,10.0,10.0,10.0,0.11,83.0,1,酸味系,Guatemala,ウォッシュド,Catuai
504,Arabica,Guatemala,Catuai,Washed / Wet,7.75,7.67,7.33,7.75,7.5,7.42,10.0,10.0,10.0,0.11,83.0,1,酸味系,Guatemala,ウォッシュド,Catuai
505,Arabica,Guatemala,Bourbon,Washed / Wet,7.83,7.67,7.25,7.67,7.75,7.5,10.0,10.0,10.0,0.11,83.0,1,酸味系,Guatemala,ウォッシュド,Bourbon
506,Arabica,Brazil,Catuai,Natural / Dry,7.67,7.67,7.67,7.5,7.42,7.5,10.0,10.0,10.0,0.0,83.0,0,香り系,Brazil,ナチュラル,Catuai
507,Arabica,Taiwan,Typica,Washed / Wet,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,0.08,83.0,0,香り系,Taiwan,ウォッシュド,Typica
508,Arabica,Uganda,SL14,Washed / Wet,7.83,7.58,7.5,7.5,7.58,7.5,10.0,10.0,10.0,0.12,83.0,0,香り系,Uganda,ウォッシュド,その他
509,Arabica,United States (Puerto Rico),Other,Washed / Wet,7.67,7.5,7.67,7.83,7.75,7.83,10.0,10.0,9.33,0.0,83.0,1,酸味系,その他,ウォッシュド,Other
510,Arabica,Guatemala,Bourbon,Washed / Wet,7.67,7.67,7.42,7.83,7.5,7.5,10.0,10.0,10.0,0.1,83.0,1,酸味系,Guatemala,ウォッシュド,Bourbon
511,Arabica,Costa Rica,Catuai,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.11,83.0,1,酸味系,Costa Rica,ウォッシュド,Catuai
512,Arabica,Brazil,Yellow Bourbon,Semi-washed / Semi-pulped,7.75,7.58,7.42,7.67,7.42,7.67,10.0,10.0,10.0,0.12,83.0,1,酸味系,Brazil,セミウォッシュド,Yellow Bourbon
513,Arabica,Colombia,Caturra,Washed / Wet,7.75,7.42,7.33,7.5,7.58,7.17,10.0,10.0,10.0,0.11,83.0,1,酸味系,Colombia,ウォッシュド,Caturra
514,Arabica,Colombia,Caturra,Washed / Wet,7.83,7.5,7.58,7.33,7.5,7.67,10.0,10.0,10.0,0.0,83.0,0,香り系,Colombia,ウォッシュド,Caturra
515,Arabica,Colombia,Caturra,Natural / Dry,7.33,7.67,7.75,7.42,7.75,7.58,10.0,10.0,10.0,0.11,83.0,2,コク・バランス系,Colombia,ナチュラル,Caturra
516,Arabica,Colombia,Caturra,Natural / Dry,7.58,7.75,7.42,7.67,7.58,7.42,10.0,10.0,10.0,0.0,83.0,1,酸味系,Colombia,ナチュラル,Caturra
517,Arabica,Colombia,Caturra,Washed / Wet,7.5,7.5,7.42,7.58,7.75,7.58,10.0,10.0,10.0,0.11,83.0,1,酸味系,Colombia,ウォッシュド,Caturra
518,Arabica,Mexico,Typica,Washed / Wet,7.67,7.58,7.42,7.5,7.67,7.58,10.0,10.0,10.0,0.11,83.0,1,酸味系,Mexico,ウォッシュド,Typica
519,Arabica,Mexico,Typica,Semi-washed / Semi-pulped,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,10.0,0.11,83.0,1,酸味系,Mexico,セミウォッシュド,Typica
520,Arabica,Mexico,Bourbon,Washed / Wet,7.5,7.67,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.11,83.0,1,酸味系,Mexico,ウォッシュド,Bourbon
521,Arabica,Colombia,Arusha,Natural / Dry,7.67,7.58,7.5,7.5,7.75,7.5,10.0,10.0,10.0,0.0,83.0,1,酸味系,Colombia,ナチュラル,その他
522,Arabica,Colombia,Caturra,Washed / Wet,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,10.0,0.0,83.0,1,酸味系,Colombia,ウォッシュド,Caturra
523,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.58,7.58,7.58,7.67,7.42,10.0,10.0,10.0,0.11,83.0,2,コク・バランス系,Colombia,ウォッシュド,Caturra
524,Arabica,Guatemala,Bourbon,Washed / Wet,7.5,7.67,7.5,7.67,7.5,7.83,10.0,10.0,10.0,0.1,83.0,2,コク・バランス系,Guatemala,ウォッシュド,Bourbon
525,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,0.12,83.0,0,香り系,Colombia,ウォッシュド,Caturra
526,Arabica,Thailand,,,7.33,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,0.28,83.0,2,コク・バランス系,Thailand,その他,その他
527,Arabica,Colombia,,,7.33,7.67,7.58,7.33,7.58,7.92,10.0,10.0,10.0,0.08,83.0,2,コク・バランス系,Colombia,その他,その他
528,Arabica,United States (Hawaii),,,7.83,7.83,7.67,7.83,7.92,7.83,9.33,9.33,9.33,0.0,83.0,1,酸味系,United States (Hawaii),その他,その他
529,Arabica,United States (Hawaii),,,7.5,7.58,7.42,7.58,7.58,7.67,10.0,10.0,10.0,0.0,83.0,1,酸味系,United States (Hawaii),その他,その他
530,Arabica,Colombia,,,7.5,7.58,7.67,7.67,7.58,7.58,10.0,10.0,10.0,0.06,83.0,2,コク・バランス系,Colombia,その他,その他
531,Arabica,Nicaragua,Caturra,,7.58,7.83,7.75,7.92,7.92,8.08,9.33,9.33,9.33,0.07,83.0,2,コク・バランス系,その他,その他,Caturra
532,Arabica,Thailand,,,7.5,7.25,7.42,7.75,8.17,7.5,10.0,10.0,10.0,0.0,83.0,1,酸味系,Thailand,その他,その他
533,Arabica,Brazil,Bourbon,Natural / Dry,7.67,7.58,7.5,7.58,7.58,7.5,10.0,10.0,10.0,0.0,82.92,1,酸味系,Brazil,ナチュラル,Bourbon
534,Arabica,El Salvador,Bourbon,Washed / Wet,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,0.0,82.92,2,コク・バランス系,その他,ウォッシュド,Bourbon
535,Arabica,Colombia,Caturra,Washed / Wet,7.58,7.67,7.5,7.33,7.67,7.58,10.0,10.0,10.0,0.11,82.92,0,香り系,Colombia,ウォッシュド,Caturra
536,Arabica,Taiwan,Caturra,Natural / Dry,7.17,7.83,7.25,7.67,7.67,7.58,10.0,10.0,10.0,0.09,82.92,1,酸味系,Taiwan,ナチュラル,Caturra
537,Arabica,Ethiopia,Ethiopian Heirlooms,Washed / Wet,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.0,82.92,2,コク・バランス系,Ethiopia,ウォッシュド,その他
538,Arabica,Taiwan,Typica,Natural / Dry,7.5,7.58,7.67,7.33,7.5,7.75,10.0,10.0,10.0,0.0,82.92,2,コク・バランス系,Taiwan,ナチュラル,Typica
539,Arabica,Philippines,Other,Washed / Wet,7.58,7.58,7.67,7.58,7.5,7.5,10.0,10.0,10.0,0.11,82.92,0,香り系,その他,ウォッシュド,Other
540,Arabica,Philippines,Other,Washed / Wet,8.08,7.5,7.67,7.42,7.33,7.5,10.0,10.0,10.0,0.0,82.92,0,香り系,その他,ウォッシュド,Other
541,Arabica,Mexico,Typica,Natural / Dry,7.83,7.67,7.25,7.58,7.5,7.5,10.0,10.0,10.0,0.13,82.92,1,酸味系,Mexico,ナチュラル,Typica
542,Arabica,Mexico,Bourbon,Washed / Wet,7.75,7.67,7.42,7.42,7.75,7.5,10.0,10.0,10.0,0.12,82.92,1,酸味系,Mexico,ウォッシュド,Bourbon
543,Arabica,Brazil,Moka Peaberry,Semi-washed / Semi-pulped,7.08,7.5,7.5,7.83,7.75,7.67,10.0,10.0,10.0,0.11,82.92,2,コク・バランス系,Brazil,セミウォッシュド,その他
544,Arabica,Uganda,SL14,Washed / Wet,8.0,7.5,7.5,7.58,7.33,7.42,10.0,10.0,10.0,0.12,82.92,1,酸味系,Uganda,ウォッシュド,その他
545,Arabica,Uganda,SL14,Washed / Wet,7.75,7.58,7.58,7.5,7.5,7.5,10.0,10.0,10.0,0.12,82.92,0,香り系,Uganda,ウォッシュド,その他
546,Arabica,Guatemala,Bourbon,Washed / Wet,7.75,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,0.1,82.92,1,酸味系,Guatemala,ウォッシュド,Bourbon
547,Arabica,Guatemala,Caturra,Natural / Dry,7.67,7.83,7.42,7.5,7.33,7.5,10.0,10.0,10.0,0.1,82.92,0,香り系,Guatemala,ナチュラル,Caturra
548,Arabica,Guatemala,,Washed / Wet,7.58,7.58,7.25,7.58,7.58,7.58,10.0,10.0,10.0,0.1,82.92,1,酸味系,Guatemala,ウォッシュド,その他
549,Arabica,Colombia,Caturra,Washed / Wet,7.58,7.5,7.75,7.33,7.58,7.58,10.0,10.0,10.0,0.11,82.92,2,コク・バランス系,Colombia,ウォッシュド,Caturra
550,Arabica,Colombia,Caturra,Natural / Dry,7.75,7.5,7.25,7.5,7.75,7.5,10.0,10.0,10.0,0.0,82.92,1,酸味系,Colombia,ナチュラル,Caturra
551,Arabica,Guatemala,Bourbon,Washed / Wet,7.83,7.75,7.25,7.92,7.5,7.17,10.0,10.0,10.0,0.11,82.92,1,酸味系,Guatemala,ウォッシュド,Bourbon
552,Arabica,Colombia,Other,Washed / Wet,7.83,7.67,7.42,7.42,7.5,7.58,10.0,10.0,10.0,0.11,82.92,0,香り系,Colombia,ウォッシュド,Other
553,Arabica,Mexico,Typica,Natural / Dry,7.58,7.58,7.33,7.25,7.58,7.75,10.0,10.0,10.0,0.1,82.92,3,丸み系,Mexico,ナチュラル,Typica
554,Arabica,Vietnam,Other,Natural / Dry,7.67,7.33,7.17,7.58,8.08,7.42,10.0,10.0,10.0,0.0,82.92,1,酸味系,その他,ナチュラル,Other
555,Arabica,Mexico,Typica,Washed / Wet,8.0,7.92,7.67,7.17,7.67,7.42,9.33,10.0,10.0,0.14,82.92,3,丸み系,Mexico,ウォッシュド,Typica
556,Arabica,United States (Hawaii),Hawaiian Kona,Washed / Wet,7.5,7.5,7.5,7.42,7.67,7.83,10.0,10.0,10.0,0.1,82.92,2,コク・バランス系,United States (Hawaii),ウォッシュド,Hawaiian Kona
557,Arabica,Colombia,,,7.5,7.75,7.33,7.75,7.08,7.83,10.0,10.0,10.0,0.15,82.92,1,酸味系,Colombia,その他,その他
558,Arabica,Thailand,,,7.42,7.58,7.5,7.17,7.5,8.0,10.0,10.0,10.0,0.0,82.92,2,コク・バランス系,Thailand,その他,その他
559,Arabica,Kenya,SL28,Washed / Wet,7.75,7.58,7.42,7.58,7.5,7.5,10.0,10.0,10.0,0.1,82.83,1,酸味系,その他,ウォッシュド,その他
560,Arabica,Guatemala,Bourbon,Washed / Wet,7.5,7.58,7.33,7.67,7.58,7.58,10.0,10.0,10.0,0.11,82.83,1,酸味系,Guatemala,ウォッシュド,Bourbon
561,Arabica,Brazil,Yellow Bourbon,Pulped natural / honey,7.67,7.58,7.58,7.5,7.5,7.42,10.0,10.0,10.0,0.11,82.83,0,香り系,Brazil,ハニー,Yellow Bourbon
562,Arabica,El Salvador,Pacas,Washed / Wet,7.33,7.67,7.67,7.83,7.33,7.67,10.0,10.0,10.0,0.0,82.83,1,酸味系,その他,ウォッシュド,その他
563,Arabica,Rwanda,Bourbon,Washed / Wet,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,0.11,82.83,1,酸味系,その他,ウォッシュド,Bourbon
564,Arabica,Vietnam,Other,Other,7.25,7.58,7.5,7.42,7.75,7.42,10.0,10.0,10.0,0.11,82.83,2,コク・バランス系,その他,その他,Other
565,Arabica,Guatemala,Bourbon,Washed / Wet,7.58,7.58,7.33,7.67,7.67,7.5,10.0,10.0,10.0,0.11,82.83,1,酸味系,Guatemala,ウォッシュド,Bourbon
566,Arabica,Brazil,Catuai,Natural / Dry,7.58,7.83,7.33,7.67,7.42,7.33,10.0,10.0,10.0,0.12,82.83,1,酸味系,Brazil,ナチュラル,Catuai
567,Arabica,Colombia,Other,Washed / Wet,7.83,7.67,7.5,7.58,7.5,7.67,10.0,10.0,10.0,0.0,82.83,1,酸味系,Colombia,ウォッシュド,Other
568,Arabica,United States,Other,Other,7.42,7.58,7.25,7.5,7.75,7.75,10.0,10.0,10.0,0.0,82.83,1,酸味系,その他,その他,Other
569,Arabica,Guatemala,Bourbon,Washed / Wet,7.67,7.67,7.75,7.67,7.42,7.17,10.0,10.0,10.0,0.1,82.83,0,香り系,Guatemala,ウォッシュド,Bourbon
570,Arabica,Colombia,Typica,Natural / Dry,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,10.0,0.0,82.83,2,コク・バランス系,Colombia,ナチュラル,Typica
571,Arabica,Colombia,Caturra,Washed / Wet,7.83,7.5,7.5,7.42,7.5,7.5,10.0,10.0,10.0,0.11,82.83,0,香り系,Colombia,ウォッシュド,Caturra
572,Arabica,"Tanzania, United Republic Of",Arusha,Washed / Wet,7.67,7.5,7.33,7.25,7.58,7.75,10.0,10.0,10.0,0.11,82.83,3,丸み系,"Tanzania, United Republic Of",ウォッシュド,その他
573,Arabica,Mexico,Caturra,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.12,82.83,1,酸味系,Mexico,ウォッシュド,Caturra
574,Arabica,Mexico,Bourbon,Washed / Wet,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,0.12,82.83,1,酸味系,Mexico,ウォッシュド,Bourbon
575,Arabica,Guatemala,Bourbon,Washed / Wet,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,0.11,82.83,3,丸み系,Guatemala,ウォッシュド,Bourbon
576,Arabica,Mexico,Typica,Washed / Wet,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,0.11,82.83,2,コク・バランス系,Mexico,ウォッシュド,Typica
577,Arabica,El Salvador,,,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,0.0,82.83,0,香り系,その他,その他,その他
578,Arabica,Guatemala,Caturra,Washed / Wet,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,0.1,82.75,1,酸味系,Guatemala,ウォッシュド,Caturra
579,Arabica,Guatemala,Caturra,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,0.11,82.75,1,酸味系,Guatemala,ウォッシュド,Caturra
580,Arabica,Guatemala,Bourbon,Washed / Wet,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,0.11,82.75,1,酸味系,Guatemala,ウォッシュド,Bourbon
581,Arabica,Guatemala,Bourbon,Washed / Wet,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,0.1,82.75,1,酸味系,Guatemala,ウォッシュド,Bourbon
582,Arabica,Guatemala,Bourbon,Washed / Wet,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.1,82.75,1,酸味系,Guatemala,ウォッシュド,Bourbon
583,Arabica,Indonesia,Sulawesi,Other,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,0.12,82.75,1,酸味系,その他,その他,その他
584,Arabica,Guatemala,Bourbon,Washed / Wet,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,0.12,82.75,1,酸味系,Guatemala,ウォッシュド,Bourbon
585,Arabica,Taiwan,Yellow Bourbon,Natural / Dry,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,0.0,82.75,1,酸味系,Taiwan,ナチュラル,Yellow Bourbon
586,Arabica,El Salvador,Bourbon,Washed / Wet,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,0.0,82.75,3,丸み系,その他,ウォッシュド,Bourbon
587,Arabica,Costa Rica,Caturra,Washed / Wet,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,0.09,82.75,1,酸味系,Costa Rica,ウォッシュド,Caturra
588,Arabica,Honduras,Caturra,Natural / Dry,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,0.09,82.75,1,酸味系,Honduras,ナチュラル,Caturra
589,Arabica,Brazil,Yellow Bourbon,Pulped natural / honey,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,0.11,82.75,2,コク・バランス系,Brazil,ハニー,Yellow Bourbon
590,Arabica,China,Catimor,Natural / Dry,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,0.1,82.75,3,丸み系,その他,ナチュラル,その他
591,Arabica,China,Catimor,Washed / Wet,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.11,82.75,1,酸味系,その他,ウォッシュド,その他
592,Arabica,Colombia,Caturra,Washed / Wet,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,0.0,82.75,1,酸味系,Colombia,ウォッシュド,Caturra
593,Arabica,Malawi,Gesha,Washed / Wet,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,0.12,82.75,0,香り系,その他,ウォッシュド,その他
594,Arabica,Guatemala,Pacas,Washed / Wet,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,0.13,82.75,1,酸味系,Guatemala,ウォッシュド,その他
595,Arabica,Colombia,Typica,Washed / Wet,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,0.12,82.75,1,酸味系,Colombia,ウォッシュド,Typica
596,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,0.1,82.75,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
597,Arabica,United States (Hawaii),Hawaiian Kona,Natural / Dry,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,0.1,82.75,1,酸味系,United States (Hawaii),ナチュラル,Hawaiian Kona
598,Arabica,Colombia,Caturra,Washed / Wet,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,0.1,82.75,3,丸み系,Colombia,ウォッシュド,Caturra
599,Arabica,Mexico,Typica,Washed / Wet,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.12,82.75,0,香り系,Mexico,ウォッシュド,Typica
600,Arabica,Mexico,Typica,Washed / Wet,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,0.12,82.75,1,酸味系,Mexico,ウォッシュド,Typica
601,Arabica,Mexico,Typica,Natural / Dry,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,0.12,82.75,0,香り系,Mexico,ナチュラル,Typica
602,Arabica,Colombia,Caturra,Washed / Wet,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,0.0,82.75,1,酸味系,Colombia,ウォッシュド,Caturra
603,Arabica,Colombia,Caturra,Washed / Wet,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,0.11,82.75,0,香り系,Colombia,ウォッシュド,Caturra
604,Arabica,United States (Hawaii),Hawaiian Kona,Washed / Wet,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,0.12,82.75,2,コク・バランス系,United States (Hawaii),ウォッシュド,Hawaiian Kona
605,Arabica,Panama,Catuai,Washed / Wet,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,10.0,0.0,82.75,2,コク・バランス系,その他,ウォッシュド,Catuai
606,Arabica,United States (Hawaii),,,7.75,7.67,7.5,7.83,7.17,7.42,10.0,10.0,10.0,0.0,82.75,0,香り系,United States (Hawaii),その他,その他
607,Arabica,Brazil,Bourbon,Natural / Dry,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,0.0,82.67,1,酸味系,Brazil,ナチュラル,Bourbon
608,Arabica,Brazil,Bourbon,Natural / Dry,7.5,7.58,7.5,7.67,7.5,7.42,10.0,10.0,10.0,0.11,82.67,1,酸味系,Brazil,ナチュラル,Bourbon
609,Arabica,Laos,Catimor,Washed / Wet,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,0.13,82.67,0,香り系,その他,ウォッシュド,その他
610,Arabica,El Salvador,Pacas,Washed / Wet,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,0.0,82.67,0,香り系,その他,ウォッシュド,その他
611,Arabica,Mexico,,,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,0.11,82.67,1,酸味系,Mexico,その他,その他
612,Arabica,Colombia,,Washed / Wet,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,0.0,82.67,1,酸味系,Colombia,ウォッシュド,その他
613,Arabica,Brazil,Yellow Bourbon,Natural / Dry,7.58,7.5,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.0,82.67,1,酸味系,Brazil,ナチュラル,Yellow Bourbon
614,Arabica,Brazil,Catuai,Natural / Dry,7.33,7.5,7.58,7.58,7.67,7.5,10.0,10.0,10.0,0.12,82.67,2,コク・バランス系,Brazil,ナチュラル,Catuai
615,Arabica,"Tanzania, United Republic Of",Other,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,0.12,82.67,2,コク・バランス系,"Tanzania, United Republic Of",ウォッシュド,Other
616,Arabica,"Tanzania, United Republic Of",Bourbon,Washed / Wet,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,0.12,82.67,0,香り系,"Tanzania, United Republic Of",ウォッシュド,Bourbon
617,Arabica,Taiwan,Typica,Washed / Wet,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,0.08,82.67,0,香り系,Taiwan,ウォッシュド,Typica
618,Arabica,Mexico,Typica,Natural / Dry,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,0.11,82.67,1,酸味系,Mexico,ナチュラル,Typica
619,Arabica,Uganda,SL14,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,0.12,82.67,1,酸味系,Uganda,ウォッシュド,その他
620,Arabica,Taiwan,Typica,Washed / Wet,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,82.67,0,香り系,Taiwan,ウォッシュド,Typica
621,Arabica,Thailand,Caturra,Washed / Wet,7.42,7.5,7.5,7.67,7.58,7.5,10.0,10.0,10.0,0.11,82.67,1,酸味系,Thailand,ウォッシュド,Caturra
622,Arabica,Colombia,Caturra,Washed / Wet,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,10.0,0.11,82.67,0,香り系,Colombia,ウォッシュド,Caturra
623,Arabica,El Salvador,Other,Washed / Wet,7.92,8.0,7.5,6.75,7.92,7.58,10.0,10.0,9.33,0.0,82.67,3,丸み系,その他,ウォッシュド,Other
624,Arabica,Guatemala,Caturra,Washed / Wet,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,10.0,0.11,82.67,1,酸味系,Guatemala,ウォッシュド,Caturra
625,Arabica,Thailand,Other,Washed / Wet,7.83,7.33,7.83,7.33,7.58,7.83,10.0,10.0,9.33,0.12,82.67,0,香り系,Thailand,ウォッシュド,Other
626,Arabica,Mexico,Other,Washed / Wet,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.11,82.67,1,酸味系,Mexico,ウォッシュド,Other
